image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
T_18790_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
T_18792_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_18793_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
T_18795_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
T_18796_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
T_18797_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_18798_19_normcore_M.webp,normcore,남성,겨울,데이트,헐렁함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
T_18799_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
T_18801_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_18802_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_18804_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T_18805_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_18807_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18810_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,어두움,차가움,무거움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18811_19_normcore_M.webp,normcore,남성,겨울,공식행사,적당함,밝음,따듯함,무거움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_18813_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
T_18814_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18816_19_normcore_M.webp,normcore,남성,여름,데이트,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_18817_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18818_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,무거움,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
T_18819_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_18820_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
T_18821_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
T_18822_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_18825_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_18828_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_18830_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
T_18831_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_18833_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,차가움,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18834_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,헐렁함,어두움,차가움,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18836_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,차가움,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18837_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_18839_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T_18840_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_18841_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_18842_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
T_18843_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
T_18845_19_normcore_M.webp,normcore,남성,여름,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_18846_19_normcore_M.webp,normcore,남성,겨울,사교모임,적당함,밝음,차가움,가벼움,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
T_18848_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True
T_18849_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,어두움,따듯함,무거움,True,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False
T_18850_19_normcore_M.webp,normcore,남성,여름,여행/휴가,적당함,밝음,차가움,가벼움,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
T_18851_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True
T_18852_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,True
T_18853_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True
T_18854_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,무거움,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False
T_18855_19_normcore_M.webp,normcore,남성,여름,여행/휴가,헐렁함,어두움,차가움,가벼움,True,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False
T_18856_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,밝음,따듯함,가벼움,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True
T_18857_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False
T_18858_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,밝음,따듯함,가벼움,True,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True
T_18859_19_normcore_M.webp,normcore,남성,겨울,일상생활,헐렁함,어두움,따듯함,무거움,False,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False
T_18860_19_normcore_M.webp,normcore,남성,여름,여행/휴가,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True
T_18861_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,헐렁함,어두움,따듯함,무거움,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True
T_18862_19_normcore_M.webp,normcore,남성,여름,출근,적당함,어두움,차가움,가벼움,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
T_18863_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,어두움,따듯함,무거움,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
T_18864_19_normcore_M.webp,normcore,남성,봄/가을,출근,헐렁함,어두움,따듯함,가벼움,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False
T_18865_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,어두움,따듯함,무거움,True,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False
T_18866_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False
T_18867_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,따듯함,가벼움,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True
T_18868_19_normcore_M.webp,normcore,남성,봄/가을,공식행사,적당함,밝음,따듯함,가벼움,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False
T_18869_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,가벼움,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True
T_18870_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,차가움,가벼움,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False
T_18871_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
